candidate_id,ticker,company_name,likely_outcome_type,likely_outcome_year,outcome_source_hint,outcome_edgar_query,prior_process_signal_query,prior_13d_query,prior_rofr_exhibit_query,proxy_or_s4_query,verification_status,priority,reason_for_inclusion,notes
RHC-0060-ACQUIRED-CTIC,CTIC,CTI BioPharma,ACQUIRED,2023,EDGAR 8-K SOBI deal 2023; ~$1.7B; pacritinib MF; check exact date,https://efts.sec.gov/LATEST/search-index?q=CTIC+%22CTI+BioPharma%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=CTIC+%22CTI+BioPharma%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=CTIC+%22CTI+BioPharma%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=CTIC+%22CTI+BioPharma%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=CTIC+%22CTI+BioPharma%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Confirm deal was SOBI and deal value. Possible prior SA signals given company history.
RHC-0061-ACQUIRED-DICE,DICE,"DICE Therapeutics, Inc.",ACQUIRED,2023,Eli Lilly acquisition; verify with 8-K merger agreement and tender offer filings.,https://efts.sec.gov/LATEST/search-index?q=DICE+%22DICE+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=DICE+%22DICE+Therapeutics%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=DICE+%22DICE+Therapeutics%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=DICE+%22DICE+Therapeutics%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=DICE+%22DICE+Therapeutics%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0062-ACQUIRED-HARP,HARP,Harpoon Therapeutics,ACQUIRED,2023,EDGAR 8-K merger agreement Feb 2023; AbbVie $680M; prior ROFR in collaboration 8-K 2020,https://efts.sec.gov/LATEST/search-index?q=HARP+%22Harpoon+Therapeutics%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=HARP+%22Harpoon+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=HARP+%22Harpoon+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=HARP+%22Harpoon+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=HARP+%22Harpoon+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Textbook ROFR_THEN_MERGER. Already in cases_seed.csv — verify first.
RHC-0063-ACQUIRED-ISEE,ISEE,"IVERIC bio, Inc.",ACQUIRED,2023,Astellas acquisition; verify with 8-K merger agreement and tender offer filings.,https://efts.sec.gov/LATEST/search-index?q=ISEE+%22IVERIC+bio%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ISEE+%22IVERIC+bio%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ISEE+%22IVERIC+bio%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ISEE+%22IVERIC+bio%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ISEE+%22IVERIC+bio%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0064-ACQUIRED-RETA,RETA,"Reata Pharmaceuticals, Inc.",ACQUIRED,2023,Biogen acquisition; verify with 8-K merger agreement and proxy.,https://efts.sec.gov/LATEST/search-index?q=RETA+%22Reata+Pharmaceuticals%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RETA+%22Reata+Pharmaceuticals%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RETA+%22Reata+Pharmaceuticals%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RETA+%22Reata+Pharmaceuticals%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RETA+%22Reata+Pharmaceuticals%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0065-ACQUIRED-RXDX,RXDX,"Prometheus Biosciences, Inc.",ACQUIRED,2023,Merck acquisition; verify with 8-K merger agreement and proxy/tender filings.,https://efts.sec.gov/LATEST/search-index?q=RXDX+%22Prometheus+Biosciences%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RXDX+%22Prometheus+Biosciences%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RXDX+%22Prometheus+Biosciences%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RXDX+%22Prometheus+Biosciences%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RXDX+%22Prometheus+Biosciences%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0066-ACQUIRED-ZYNE,ZYNE,"Zynerba Pharmaceuticals, Inc.",ACQUIRED,2023,Harmony acquisition; verify with 8-K merger agreement and tender filings.,https://efts.sec.gov/LATEST/search-index?q=ZYNE+%22Zynerba+Pharmaceuticals%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ZYNE+%22Zynerba+Pharmaceuticals%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ZYNE+%22Zynerba+Pharmaceuticals%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ZYNE+%22Zynerba+Pharmaceuticals%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ZYNE+%22Zynerba+Pharmaceuticals%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0067-ACQUIRED-ALPN,ALPN,"Alpine Immune Sciences, Inc.",ACQUIRED,2024,Vertex acquisition; verify with 8-K merger agreement and tender offer filings.,https://efts.sec.gov/LATEST/search-index?q=ALPN+%22Alpine+Immune+Sciences%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=ALPN+%22Alpine+Immune+Sciences%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=ALPN+%22Alpine+Immune+Sciences%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=ALPN+%22Alpine+Immune+Sciences%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=ALPN+%22Alpine+Immune+Sciences%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0068-ACQUIRED-AMAM,AMAM,Ambrx Biopharma Inc.,ACQUIRED,2024,Johnson & Johnson acquisition; verify with 8-K/6-K transaction filings.,https://efts.sec.gov/LATEST/search-index?q=AMAM+%22Ambrx+Biopharma+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=AMAM+%22Ambrx+Biopharma+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=AMAM+%22Ambrx+Biopharma+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=AMAM+%22Ambrx+Biopharma+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=AMAM+%22Ambrx+Biopharma+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0069-ACQUIRED-CBAY,CBAY,"CymaBay Therapeutics, Inc.",ACQUIRED,2024,Gilead acquisition; verify with 8-K merger agreement and tender offer filings.,https://efts.sec.gov/LATEST/search-index?q=CBAY+%22CymaBay+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=CBAY+%22CymaBay+Therapeutics%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=CBAY+%22CymaBay+Therapeutics%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=CBAY+%22CymaBay+Therapeutics%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=CBAY+%22CymaBay+Therapeutics%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0070-ACQUIRED-CERE,CERE,"Cerevel Therapeutics Holdings, Inc.",ACQUIRED,2024,AbbVie acquisition; verify with merger 8-K and proxy.,https://efts.sec.gov/LATEST/search-index?q=CERE+%22Cerevel+Therapeutics+Holdings%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=CERE+%22Cerevel+Therapeutics+Holdings%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=CERE+%22Cerevel+Therapeutics+Holdings%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=CERE+%22Cerevel+Therapeutics+Holdings%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=CERE+%22Cerevel+Therapeutics+Holdings%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0071-ACQUIRED-DCPH,DCPH,"Deciphera Pharmaceuticals, Inc.",ACQUIRED,2024,ONO acquisition; verify with 8-K merger agreement and tender offer filings.,https://efts.sec.gov/LATEST/search-index?q=DCPH+%22Deciphera+Pharmaceuticals%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=DCPH+%22Deciphera+Pharmaceuticals%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=DCPH+%22Deciphera+Pharmaceuticals%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=DCPH+%22Deciphera+Pharmaceuticals%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=DCPH+%22Deciphera+Pharmaceuticals%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0072-ACQUIRED-FATE,FATE,Fate Therapeutics,ACQUIRED,2024,EDGAR 8-K Johnson and Johnson deal 2024; ~$1.6B; iPSC NK cell therapies; check exact value,https://efts.sec.gov/LATEST/search-index?q=FATE+%22Fate+Therapeutics%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=FATE+%22Fate+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=FATE+%22Fate+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=FATE+%22Fate+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=FATE+%22Fate+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Confirm J&J as acquirer
RHC-0073-ACQUIRED-FUSN,FUSN,Fusion Pharmaceuticals Inc.,ACQUIRED,2024,AstraZeneca acquisition; verify with 8-K/6-K transaction filings.,https://efts.sec.gov/LATEST/search-index?q=FUSN+%22Fusion+Pharmaceuticals+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=FUSN+%22Fusion+Pharmaceuticals+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=FUSN+%22Fusion+Pharmaceuticals+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=FUSN+%22Fusion+Pharmaceuticals+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=FUSN+%22Fusion+Pharmaceuticals+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,HIGH,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
